WAT_Id;btxoms;btccod;btlcod;sgkcod;sgkoms;KROSPAR;OSPAR;OSPAR_EUC;Trofie;DiatomeeFlagellaat;DiatDinoOverig;Fylum;Klasse;GenusPlus;ID_old;GEEL;Ecologische informatie;Opmerkingen;btxoms1990;sgkcod1990;btxoms1993;sgkcod1993;btxoms1994;sgkcod1994;btxoms1999;sgkcod1999;btxoms2003;sgkcod2003;BIOVLME_;BIOMSA_;CHLFa_
454;Scrippsiella trochoidea;5252702190;SCRITROC;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Scrippsiella;567;0;;;Scrippsiella;NVT;Scrippsiella;NVT;Scrippsiella;NVT;Scrippsiella;NVT;Scrippsiella trochoidea;NVT;2145;;50
482;Scripsiella faeroense;5252712010;SCRIFAER;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Scripsiella;568;0;;24/11: naar Dinophyceae verhuizen.;Dinophyceae;DU010030;Peridiniaceae;DU010030;Peridiniaceae;DU010030;Peridiniaceae;DU010030;Scripsiella faeroense;NVT;2145;;50
128;Skeletonema;5231109000;SKELSPEC;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Skeletonema;569;0;;"In 1990 en 1991 zijn bij twijfel tussen S.potamos en S.costatum ex. geteld als S.; 24/11: naar S. costatum";Skeletonema;NVT;Skeletonema;NVT;Skeletonema;NVT;Skeletonema;NVT;Skeletonema;NVT;295;;50
129;Skeletonema costatum;5231109010;SKELCOST;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Skeletonema;570;1;;;Skeletonema costatum;NVT;Skeletonema costatum;NVT;Skeletonema costatum;NVT;Skeletonema costatum;NVT;Skeletonema costatum;NVT;402;;50
130;Skeletonema potamos;5231109020;SKELPOTA;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Skeletonema;571;0;zoetwatersoort;"Moeilijk te herkennen soort, ook vaak lang afwezig, is mogelijk vaak verward met S.costatum; 24/11: naar S. costatum";Skeletonema costatum;NVT;Skeletonema potamos;NVT;Skeletonema potamos;NVT;Skeletonema potamos;NVT;Skeletonema potamos;NVT;37;;50
131;Skeletonema subsalsum;5231109030;SKELSUSA;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Skeletonema;572;0;zoetwatersoort;"Mogelijk niet altijd herkend, zoetwatersoort. Zie S. Soms afwezig?; 24/11: naar S. costatum";Skeletonema costatum;NVT;Skeletonema subsalsum;NVT;Skeletonema subsalsum;NVT;Skeletonema subsalsum;NVT;Skeletonema subsalsum;NVT;98;;50
561;Snowella;5611121000;SNOWSPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Cyanophyta;Cyanophyceae;Snowella;573;0;zoetwatersoort;In 1) en 2b) geteld als Cyanophyceae of Chroococcales;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Snowella;NVT;6;;50
424;Spatulodinium pseudonoctiluca;5252303010;SPATPSNO;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Spatulodinium;574;0;off-shore;In 1) niet herkend of niet waargenomen (in 2b));Dinophyceae;NVT;Dinophyceae;NVT;Dinophyceae;NVT;Spatulodinium pseudonoctiluca;NVT;Spatulodinium pseudonoctiluca;NVT;261799;;50
570;Spirulina;5614710000;SPRUSPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Cyanophyta;Cyanophyceae;Spirulina;575;0;benthische soort;"In 1) geteld als Cyanophyceae, in 2b) als hormogonales; 24/11: weglaten, te heterogeen";weglaten;NVT;Cyanophyceae;NVT;Hormogonales;NVT;Hormogonales;NVT;Spirulina;NVT;180;;50
314;Stauroneis membranacea;5232418170;STNEMEMB;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Stauroneis;576;1;kust en estuarien;;Stauroneis membranacea;NVT;Stauroneis membranacea;NVT;Stauroneis membranacea;NVT;Stauroneis membranacea;NVT;Stauroneis membranacea;NVT;40000;;50
132;Stephanodiscus;5231110000;STDISPEC;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Stephanodiscus;577;0;zoetwatersoort;Deze data uit 1) zijn niet door mij verzameld;Centrales;DU010030;Centrales;DU010030;Centrales;DU010030;Centrales;DU010030;Stephanodiscus;NVT;785;;50
134;Stephanodiscus hantzschii;5231110030;STDIHANT;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Stephanodiscus;578;0;zoetwatersoort;Deze data uit 1) zijn niet door mij verzameld;Centrales;DU010030;Centrales;DU010030;Centrales;DU010030;Centrales;DU010030;Stephanodiscus hantzschii;NVT;785;;50
697;Stephanopyxis palmeriana;5231111010;STPYPALM;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Stephanopyxis;;0;;In de periode 1990-1999 mogelijk opgenomen onder S. turris;Stephanopyxis turris;NVT;Stephanopyxis turris;NVT;Stephanopyxis turris;NVT;Stephanopyxis turris;NVT;Stephanopyxis palmeriana;NVT;25133;;50
135;Stephanopyxis turris;5231111020;STPYTURR;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Stephanopyxis;579;1;;;Stephanopyxis turris;NVT;Stephanopyxis turris;NVT;Stephanopyxis turris;NVT;Stephanopyxis turris;NVT;Stephanopyxis turris;NVT;50265;;50
285;Striatella unipunctata;5232117020;STRIUNIP;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Striatella;580;0;benthische soort;In '90-'92 geteld als pennales;Pennales;BLU4;Pennales;BLU4;Striatella unipunctata;NVT;Striatella unipunctata;NVT;Striatella unipunctata;NVT;62500;;50
294;Subsilicea fragilarioides;5232140010;SUSIFRAG;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Subsilicea;581;0;benthische soort;"In 1) niet herkend, wrsch geteld als pennales.; 24/11: weglaten";weglaten;BLU2;Pennales;BLU2;Subsilicea fragilarioides;NVT;Subsilicea fragilarioides;NVT;Subsilicea fragilarioides;NVT;122500;;50
360;Surirella;5232704000;SURISPEC;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Surirella;582;0;benthische soort;In 1), 2b) en 4) geen soorten onderscheiden;Surirella;NVT;Surirella;NVT;Surirella;NVT;Surirella;NVT;Surirella;NVT;2394;;50
361;Surirella fastuosa;5232704090;SURIFAST;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Surirella;583;0;benthische soort;In 1), 2b) en 4) geen soorten onderscheiden;Surirella;NVT;Surirella;NVT;Surirella;NVT;Surirella;NVT;Surirella fastuosa;NVT;2394;;50
288;Tabellaria;5232119000;TABESPEC;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Tabellaria;584;0;zoetwatersoort;;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;Tabellaria;NVT;625;;50
289;Tabellaria fenestrata;5232119020;TABEFENE;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Tabellaria;585;0;zoetwatersoort;Beide bovenstaande taxa samenvoegen onder pennales;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;Tabellaria fenestrata;NVT;625;;50
592;Telonema subtilis;6641305010;TEMASUBT;NVT;Niet van toepassing;;;;heterotroof;Flagellaten;Overig;Flag.v.onz.syst.plaats;Kleurl.flagel.v.onz.syst.;Telonema;586;0;;"In 1), 2b) en 4) niet onderscheiden van Cryptomonadales, hiermee samenvoegen; 24/11: alle Cryptomonadales samenvoegen.";Cryptomonadales;NVT;Cryptomonadales;DUG10;Cryptomonadales;DUG10;Cryptomonadales;DUG10;Telonema subtilis;NVT;117;;50
26;Tetraedron;5115115000;TEONSPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Tetraedron;587;0;zoetwatersoort;"In 1), 2b) en 4) geteld als chlorophyceae; 24/11: weglaten, niet consequent geteld.";weglaten;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Tetraedron;NVT;262;;50
11;Tetraselmis;5111802000;TESESPEC;NVT;Niet van toepassing;;;;fototroof;Flagellaten;Overig;Chlorophyta;Chlorophyceae;Tetraselmis;588;0;zoetwatersoort;"In 1), 2b) en 4) geteld als chlorophyceae; 24/11: weglaten, niet consequent geteld.";weglaten;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Tetraselmis;NVT;228;;50
40;Tetrastrum;5115214000;TETRSPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Tetrastrum;589;0;zoetwatersoort;"In 1), 2b) geteld als chlorophyceae; 24/11: weglaten, niet consequent geteld.";weglaten;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Tetrastrum;NVT;Tetrastrum;NVT;7;;50
41;Tetrastrum staurogeniaeforme;5115214090;TETRSTAU;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Tetrastrum;590;0;zoetwatersoort;"In 1), 2b) geteld als chlorophyceae, in 4) als tetrastrum; 24/11: weglaten, niet consequent geteld.";weglaten;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Tetrastrum;NVT;Tetrastrum;NVT;17;;50
291;Thalassionema frauenfeldii;5232121020;THNEFRAU;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Thalassionema;591;0;;;Thalassionema nitzschioides;NVT;Thalassionema nitzschioides;NVT;Thalassionema nitzschioides;NVT;Thalassionema nitzschioides;NVT;Thalassionema frauenfeldii;NVT;900;;50
290;Thalassionema nitzschioides;5232121010;THNENITZ;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Thalassionema;592;0;;;Thalassionema nitzschioides;NVT;Thalassionema nitzschioides;NVT;Thalassionema nitzschioides;NVT;Thalassionema nitzschioides;NVT;Thalassionema nitzschioides;NVT;495;;50
622;Thalassiosira;5231112000;THSISPEC;DU010030;Diameter > 10 um, Diameter < 30 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Thalassiosira;593;0;;"; = 593";Centrales;DU010030;Centrales;DU010030;Thalassiosira;DUK30;Thalassiosira;DUK30;Thalassiosira;DUK30;1325;;50
